experiment,model_name,config_name,scheduler,num_steps,cfg_weight,tts_budget,dataset_name,suite_name,traj_name,latency_ms,dist_pred_mean,diversity,path_length_mean,endpoint_norm_mean,forward_progress_mean,lateral_abs_mean,smoothness_mean
encoder_x_cfg,efficientnet_b0,ddim2_cfg2p0_tts0,ddim,2,2.0,0,go_stanford,medium,no5vcF_119_0,10.25073400008599,6.843746185302734,0.3462347388267517,8.843527793884277,9.493976593017578,8.402368545532227,4.337494373321533,0.1864061802625656
encoder_x_cfg,efficientnet_b0,ddim2_cfg2p0_tts0,ddim,2,2.0,0,go_stanford,medium,no5vcF_64_2,9.834124666667776,6.397066116333008,0.3783411979675293,8.418475151062012,9.194849967956543,8.483027458190918,3.4382877349853516,0.15700918436050415
encoder_x_cfg,efficientnet_b0,ddim2_cfg2p0_tts0,ddim,2,2.0,0,go_stanford,medium,sim2hF_0_13,10.202277333367723,8.128021240234375,0.47895118594169617,8.19687557220459,8.885924339294434,8.016880989074707,3.7128708362579346,0.16454213857650757
encoder_x_cfg,efficientnet_b0,ddim2_cfg2p0_tts0,ddim,2,2.0,0,go_stanford,medium,sim12hF_1_4,10.123586666850315,7.355297565460205,0.4345899224281311,8.166165351867676,9.087153434753418,8.669171333312988,2.5337724685668945,0.11879203468561172
encoder_x_cfg,efficientnet_b0,ddim2_cfg2p0_tts0,ddim,2,2.0,0,go_stanford,medium,sim2hF_0_11,10.05999133349178,6.697145462036133,0.5171723365783691,8.220260620117188,9.073452949523926,8.541394233703613,2.809361457824707,0.1308356076478958
encoder_x_ddim,dinov2_small,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,short,no4vcF_86_0,6.127936333238419,10.411787986755371,0.1971069872379303,9.287596702575684,10.578277587890625,10.551844596862793,0.6220507621765137,0.06417804211378098
encoder_x_ddim,dinov2_small,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,short,no5vcF_119_0,5.649666666613484,9.606889724731445,0.31175506114959717,8.248411178588867,8.593805313110352,6.919443130493164,5.035849094390869,0.17927731573581696
encoder_x_ddim,dinov2_small,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,short,no5vcF_64_2,5.690103666893265,10.165234565734863,0.5480741262435913,7.558837890625,8.373818397521973,8.057202339172363,2.0214927196502686,0.12074650079011917
encoder_x_ddim,dinov2_small,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,short,sim2hF_0_13,5.877460999878774,8.911907196044922,0.5395373702049255,6.089532852172852,6.615854740142822,5.438948154449463,3.5195510387420654,0.19204561412334442
encoder_x_ddim,dinov2_small,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,short,sim12hF_1_4,5.670010333384805,8.275228500366211,0.31160402297973633,7.762077331542969,8.52888011932373,7.965210437774658,2.9445106983184814,0.15232741832733154
encoder_x_ddim,dinov2_small,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,short,sim2hF_0_11,5.573665333182968,12.214164733886719,0.37161070108413696,9.109354972839355,10.297823905944824,10.125088691711426,1.5546973943710327,0.055663157254457474
encoder_x_ddim,dinov2_small,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,medium,no4vcF_86_0,6.056786000044667,12.28988265991211,0.4045363664627075,8.931788444519043,9.824204444885254,8.94711685180664,3.9586944580078125,0.14268848299980164
encoder_x_ddim,dinov2_small,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,medium,no5vcF_119_0,5.416196666677327,9.340940475463867,0.2259482443332672,6.78335428237915,5.53134298324585,0.44156119227409363,5.493501663208008,0.3084244132041931
encoder_x_ddim,dinov2_small,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,medium,no5vcF_64_2,5.370083333218645,7.8276143074035645,0.4363023340702057,7.910240173339844,8.982635498046875,8.693258285522461,1.969648838043213,0.09225276857614517
encoder_x_ddim,dinov2_small,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,medium,sim2hF_0_13,5.447295666726859,11.649877548217773,0.5208872556686401,6.393685817718506,7.142974376678467,6.038205623626709,3.5979230403900146,0.18268251419067383
encoder_x_ddim,dinov2_small,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,medium,sim12hF_1_4,5.379383666574237,12.795883178710938,0.3583276867866516,7.2600274085998535,7.294496536254883,6.438364028930664,3.303659677505493,0.27917376160621643
encoder_x_ddim,dinov2_small,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,medium,sim2hF_0_11,5.7955506664863305,7.787770748138428,0.4575865566730499,3.4338855743408203,2.103595495223999,-0.3264903724193573,1.9846181869506836,0.22468839585781097
encoder_x_ddim,dinov2_small,ddim3_cfg0_tts0,ddim,3,0.0,0,go_stanford,short,no4vcF_86_0,8.276737000263287,10.411787986755371,0.18045109510421753,9.319642066955566,10.61791706085205,10.59420108795166,0.595576822757721,0.06050115451216698
encoder_x_ddim,dinov2_small,ddim3_cfg0_tts0,ddim,3,0.0,0,go_stanford,short,no5vcF_119_0,7.884654000008595,9.606889724731445,0.28408151865005493,8.292842864990234,8.62967300415039,6.896286487579346,5.135444641113281,0.17528508603572845
encoder_x_ddim,dinov2_small,ddim3_cfg0_tts0,ddim,3,0.0,0,go_stanford,short,no5vcF_64_2,8.620111999789515,10.165234565734863,0.4915647506713867,7.505979537963867,8.32055377960205,8.013664245605469,1.994444727897644,0.11094119399785995
encoder_x_ddim,dinov2_small,ddim3_cfg0_tts0,ddim,3,0.0,0,go_stanford,short,sim2hF_0_13,8.565368333468845,8.911907196044922,0.49068233370780945,6.112438201904297,6.62468957901001,5.369927883148193,3.69238543510437,0.1884915828704834
encoder_x_ddim,dinov2_small,ddim3_cfg0_tts0,ddim,3,0.0,0,go_stanford,short,sim12hF_1_4,8.024643333404432,8.275228500366211,0.29033175110816956,7.7939581871032715,8.569849967956543,7.994327068328857,2.996253728866577,0.14761096239089966
encoder_x_ddim,dinov2_small,ddim3_cfg0_tts0,ddim,3,0.0,0,go_stanford,short,sim2hF_0_11,7.813704333329952,12.214164733886719,0.35336846113204956,9.125032424926758,10.319914817810059,10.150370597839355,1.551399827003479,0.05313627049326897
encoder_x_ddim,dinov2_small,ddim3_cfg0_tts0,ddim,3,0.0,0,go_stanford,medium,no4vcF_86_0,7.7237099999365455,12.28988265991211,0.363240510225296,8.971821784973145,9.863500595092773,8.975993156433105,4.006775856018066,0.13991498947143555
encoder_x_ddim,dinov2_small,ddim3_cfg0_tts0,ddim,3,0.0,0,go_stanford,medium,no5vcF_119_0,8.188486000259823,9.340940475463867,0.19698382914066315,6.767680644989014,5.5079345703125,0.3456273078918457,5.48178243637085,0.3030819892883301
encoder_x_ddim,dinov2_small,ddim3_cfg0_tts0,ddim,3,0.0,0,go_stanford,medium,no5vcF_64_2,7.875680333351435,7.8276143074035645,0.41311585903167725,7.911354064941406,8.984356880187988,8.695249557495117,1.9628368616104126,0.08771786838769913
encoder_x_ddim,dinov2_small,ddim3_cfg0_tts0,ddim,3,0.0,0,go_stanford,medium,sim2hF_0_13,8.981520666566212,11.649877548217773,0.4631670117378235,6.405966281890869,7.147556304931641,5.987420558929443,3.7265279293060303,0.17805147171020508
encoder_x_ddim,dinov2_small,ddim3_cfg0_tts0,ddim,3,0.0,0,go_stanford,medium,sim12hF_1_4,7.789067666787257,12.795883178710938,0.33310753107070923,7.314420223236084,7.2984161376953125,6.399650573730469,3.4018185138702393,0.28120872378349304
encoder_x_ddim,dinov2_small,ddim3_cfg0_tts0,ddim,3,0.0,0,go_stanford,medium,sim2hF_0_11,7.743998666834766,7.787770748138428,0.4341100752353668,3.468579053878784,2.125194787979126,-0.3849319517612457,2.004488706588745,0.22624869644641876
encoder_x_ddim,dinov2_small,ddim5_cfg0_tts0,ddim,5,0.0,0,go_stanford,short,no4vcF_86_0,12.589187999765272,10.411787986755371,0.16153912246227264,9.351811408996582,10.657296180725098,10.636488914489746,0.5639863610267639,0.05699384585022926
encoder_x_ddim,dinov2_small,ddim5_cfg0_tts0,ddim,5,0.0,0,go_stanford,short,no5vcF_119_0,13.028141666685164,9.606889724731445,0.2617664635181427,8.33050537109375,8.63015079498291,6.783803462982178,5.2907586097717285,0.17739182710647583
encoder_x_ddim,dinov2_small,ddim5_cfg0_tts0,ddim,5,0.0,0,go_stanford,short,no5vcF_64_2,12.43376166651918,10.165234565734863,0.44983339309692383,7.448785305023193,8.254509925842285,7.939947605133057,2.0366830825805664,0.10797277837991714
encoder_x_ddim,dinov2_small,ddim5_cfg0_tts0,ddim,5,0.0,0,go_stanford,short,sim2hF_0_13,13.340519666598993,8.911907196044922,0.43630164861679077,6.162912368774414,6.634430408477783,5.246131896972656,3.9352495670318604,0.1877019852399826
encoder_x_ddim,dinov2_small,ddim5_cfg0_tts0,ddim,5,0.0,0,go_stanford,short,sim12hF_1_4,12.472192666640089,8.275228500366211,0.2683829069137573,7.812961578369141,8.577645301818848,7.969992160797119,3.0932629108428955,0.1469041109085083
encoder_x_ddim,dinov2_small,ddim5_cfg0_tts0,ddim,5,0.0,0,go_stanford,short,sim2hF_0_11,13.611453000066831,12.214164733886719,0.33240967988967896,9.13636302947998,10.335057258605957,10.167668342590332,1.5611540079116821,0.05167693272233009
encoder_x_ddim,dinov2_small,ddim5_cfg0_tts0,ddim,5,0.0,0,go_stanford,medium,no4vcF_86_0,12.884811000124804,12.28988265991211,0.33169567584991455,9.007452964782715,9.889297485351562,8.968049049377441,4.098242282867432,0.1403076946735382
encoder_x_ddim,dinov2_small,ddim5_cfg0_tts0,ddim,5,0.0,0,go_stanford,medium,no5vcF_119_0,12.32206733326772,9.340940475463867,0.17525611817836761,6.784078121185303,5.507608890533447,0.23730729520320892,5.490183353424072,0.30276814103126526
encoder_x_ddim,dinov2_small,ddim5_cfg0_tts0,ddim,5,0.0,0,go_stanford,medium,no5vcF_64_2,12.871403333368411,7.8276143074035645,0.3909619152545929,7.9032464027404785,8.968360900878906,8.660134315490723,2.0614194869995117,0.08727893978357315
encoder_x_ddim,dinov2_small,ddim5_cfg0_tts0,ddim,5,0.0,0,go_stanford,medium,sim2hF_0_13,12.403384333386688,11.649877548217773,0.41261351108551025,6.435390472412109,7.157262325286865,5.895927906036377,3.929356813430786,0.17612336575984955
encoder_x_ddim,dinov2_small,ddim5_cfg0_tts0,ddim,5,0.0,0,go_stanford,medium,sim12hF_1_4,12.575122666627673,12.795883178710938,0.3043052554130554,7.356390476226807,7.275318145751953,6.317150115966797,3.521637201309204,0.2851041853427887
encoder_x_ddim,dinov2_small,ddim5_cfg0_tts0,ddim,5,0.0,0,go_stanford,medium,sim2hF_0_11,12.72486000001057,7.787770748138428,0.40024900436401367,3.5374937057495117,2.1676151752471924,-0.5227791666984558,2.023113489151001,0.23043589293956757
encoder_x_tts,dinov2_small,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,short,no4vcF_86_0,6.0982093332313525,10.411787986755371,0.1971069872379303,9.287596702575684,10.578277587890625,10.551844596862793,0.6220507621765137,0.06417804211378098
encoder_x_tts,dinov2_small,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,short,no5vcF_119_0,5.232275666761173,9.606889724731445,0.31175506114959717,8.248411178588867,8.593805313110352,6.919443130493164,5.035849094390869,0.17927731573581696
encoder_x_tts,dinov2_small,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,short,no5vcF_64_2,5.221835333334941,10.165234565734863,0.5480741262435913,7.558837890625,8.373818397521973,8.057202339172363,2.0214927196502686,0.12074650079011917
encoder_x_tts,dinov2_small,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,short,sim2hF_0_13,5.27366500015584,8.911907196044922,0.5395373702049255,6.089532852172852,6.615854740142822,5.438948154449463,3.5195510387420654,0.19204561412334442
encoder_x_tts,dinov2_small,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,short,sim12hF_1_4,5.22903666660568,8.275228500366211,0.31160402297973633,7.762077331542969,8.52888011932373,7.965210437774658,2.9445106983184814,0.15232741832733154
encoder_x_tts,dinov2_small,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,short,sim2hF_0_11,5.6832849998803185,12.214164733886719,0.37161070108413696,9.109354972839355,10.297823905944824,10.125088691711426,1.5546973943710327,0.055663157254457474
encoder_x_tts,dinov2_small,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,medium,no4vcF_86_0,5.666730666537963,12.28988265991211,0.4045363664627075,8.931788444519043,9.824204444885254,8.94711685180664,3.9586944580078125,0.14268848299980164
encoder_x_tts,dinov2_small,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,medium,no5vcF_119_0,5.3201596665530815,9.340940475463867,0.2259482443332672,6.78335428237915,5.53134298324585,0.44156119227409363,5.493501663208008,0.3084244132041931
encoder_x_tts,dinov2_small,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,medium,no5vcF_64_2,5.274852333362408,7.8276143074035645,0.4363023340702057,7.910240173339844,8.982635498046875,8.693258285522461,1.969648838043213,0.09225276857614517
encoder_x_tts,dinov2_small,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,medium,sim2hF_0_13,5.613671999981307,11.649877548217773,0.5208872556686401,6.393685817718506,7.142974376678467,6.038205623626709,3.5979230403900146,0.18268251419067383
encoder_x_tts,dinov2_small,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,medium,sim12hF_1_4,5.294192666648693,12.795883178710938,0.3583276867866516,7.2600274085998535,7.294496536254883,6.438364028930664,3.303659677505493,0.27917376160621643
encoder_x_tts,dinov2_small,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,medium,sim2hF_0_11,5.286499999935283,7.787770748138428,0.4575865566730499,3.4338855743408203,2.103595495223999,-0.3264903724193573,1.9846181869506836,0.22468839585781097
encoder_x_tts,dinov2_small,ddim2_cfg0_tts8,ddim,2,0.0,8,go_stanford,short,no4vcF_86_0,5.889292666779511,10.411787986755371,0.09782451391220093,9.458576202392578,10.770049095153809,10.758591651916504,0.3929953873157501,0.053416963666677475
encoder_x_tts,dinov2_small,ddim2_cfg0_tts8,ddim,2,0.0,8,go_stanford,short,no5vcF_119_0,5.935880666584126,9.606889724731445,0.25727927684783936,8.237887382507324,8.678133010864258,7.308221817016602,4.656589031219482,0.17171268165111542
encoder_x_tts,dinov2_small,ddim2_cfg0_tts8,ddim,2,0.0,8,go_stanford,short,no5vcF_64_2,5.354507999982161,10.165234565734863,0.3316623270511627,7.813460826873779,8.747672080993652,8.565767288208008,1.5451087951660156,0.11109790951013565
encoder_x_tts,dinov2_small,ddim2_cfg0_tts8,ddim,2,0.0,8,go_stanford,short,sim2hF_0_13,5.356214666638455,8.911907196044922,0.5124713182449341,5.953319072723389,6.660324573516846,5.900813579559326,2.7815675735473633,0.19220678508281708
encoder_x_tts,dinov2_small,ddim2_cfg0_tts8,ddim,2,0.0,8,go_stanford,short,sim12hF_1_4,5.7056763333397,8.275228500366211,0.3084205985069275,7.845417022705078,8.728602409362793,8.303013801574707,2.5936272144317627,0.13883329927921295
encoder_x_tts,dinov2_small,ddim2_cfg0_tts8,ddim,2,0.0,8,go_stanford,short,sim2hF_0_11,5.369484999998046,12.214164733886719,0.21100778877735138,9.148761749267578,10.384575843811035,10.336676597595215,0.8823577761650085,0.04057751223444939
encoder_x_tts,dinov2_small,ddim2_cfg0_tts8,ddim,2,0.0,8,go_stanford,medium,no4vcF_86_0,5.746120666723679,12.28988265991211,0.21468575298786163,9.342303276062012,10.320416450500488,9.54804515838623,3.8806488513946533,0.1250864714384079
encoder_x_tts,dinov2_small,ddim2_cfg0_tts8,ddim,2,0.0,8,go_stanford,medium,no5vcF_119_0,5.327645000155219,9.340940475463867,0.20565196871757507,6.874730587005615,5.658542633056641,0.7856848239898682,5.592740535736084,0.3062397539615631
encoder_x_tts,dinov2_small,ddim2_cfg0_tts8,ddim,2,0.0,8,go_stanford,medium,no5vcF_64_2,5.353875999996187,7.8276143074035645,0.42638564109802246,8.18549919128418,9.307168006896973,9.097729682922363,1.5863581895828247,0.08323006331920624
encoder_x_tts,dinov2_small,ddim2_cfg0_tts8,ddim,2,0.0,8,go_stanford,medium,sim2hF_0_13,5.807838333415323,11.649877548217773,0.4953520894050598,6.366409778594971,7.281985759735107,6.502693176269531,3.0107738971710205,0.1877525895833969
encoder_x_tts,dinov2_small,ddim2_cfg0_tts8,ddim,2,0.0,8,go_stanford,medium,sim12hF_1_4,5.318339999879147,12.795883178710938,0.3091311454772949,7.262630939483643,7.471183776855469,6.862406253814697,2.85042405128479,0.2651469111442566
encoder_x_tts,dinov2_small,ddim2_cfg0_tts8,ddim,2,0.0,8,go_stanford,medium,sim2hF_0_11,5.3619749999901005,7.787770748138428,0.31709912419319153,2.9693679809570312,1.7673234939575195,0.18153953552246094,1.7068672180175781,0.19838924705982208
encoder_x_tts,dinov2_small,ddim2_cfg0_tts16,ddim,2,0.0,16,go_stanford,short,no4vcF_86_0,11.017925666389297,10.411787986755371,0.0812775269150734,9.475310325622559,10.785846710205078,10.78231430053711,0.2453060746192932,0.05421331524848938
encoder_x_tts,dinov2_small,ddim2_cfg0_tts16,ddim,2,0.0,16,go_stanford,short,no5vcF_119_0,11.081808000047507,9.606889724731445,0.23506715893745422,8.312369346618652,8.867926597595215,7.668861389160156,4.415377140045166,0.14926029741764069
encoder_x_tts,dinov2_small,ddim2_cfg0_tts16,ddim,2,0.0,16,go_stanford,short,no5vcF_64_2,10.60152933344701,10.165234565734863,0.22928175330162048,7.87366247177124,8.873433113098145,8.757071495056152,1.310573697090149,0.09488627314567566
encoder_x_tts,dinov2_small,ddim2_cfg0_tts16,ddim,2,0.0,16,go_stanford,short,sim2hF_0_13,10.450656000102754,8.911907196044922,0.4721432328224182,6.103603363037109,6.841153621673584,6.320611476898193,2.3659868240356445,0.2118614763021469
encoder_x_tts,dinov2_small,ddim2_cfg0_tts16,ddim,2,0.0,16,go_stanford,short,sim12hF_1_4,10.591741999936252,8.275228500366211,0.3176806569099426,7.954973220825195,8.896821975708008,8.538274765014648,2.399365186691284,0.12735800445079803
encoder_x_tts,dinov2_small,ddim2_cfg0_tts16,ddim,2,0.0,16,go_stanford,short,sim2hF_0_11,10.488560333366573,12.214164733886719,0.17398996651172638,9.271390914916992,10.528630256652832,10.51109790802002,0.5128793120384216,0.03713056817650795
encoder_x_tts,dinov2_small,ddim2_cfg0_tts16,ddim,2,0.0,16,go_stanford,medium,no4vcF_86_0,10.397508666756039,12.28988265991211,0.3098619878292084,9.167154312133789,10.186249732971191,9.667132377624512,3.065744400024414,0.12352753430604935
encoder_x_tts,dinov2_small,ddim2_cfg0_tts16,ddim,2,0.0,16,go_stanford,medium,no5vcF_119_0,10.442685666627463,9.340940475463867,0.23494641482830048,6.798946380615234,5.537278652191162,0.929767906665802,5.44972038269043,0.30799174308776855
encoder_x_tts,dinov2_small,ddim2_cfg0_tts16,ddim,2,0.0,16,go_stanford,medium,no5vcF_64_2,10.610732666767339,7.8276143074035645,0.2645205855369568,8.401939392089844,9.5690336227417,9.5210542678833,0.8724361062049866,0.08391553163528442
encoder_x_tts,dinov2_small,ddim2_cfg0_tts16,ddim,2,0.0,16,go_stanford,medium,sim2hF_0_13,11.639249666586693,11.649877548217773,0.4828444719314575,6.382335186004639,7.335279941558838,6.850103855133057,2.434722900390625,0.17709238827228546
encoder_x_tts,dinov2_small,ddim2_cfg0_tts16,ddim,2,0.0,16,go_stanford,medium,sim12hF_1_4,10.529804999957074,12.795883178710938,0.3073001801967621,6.916654109954834,7.452541351318359,7.108952045440674,2.177854299545288,0.2335132211446762
encoder_x_tts,dinov2_small,ddim2_cfg0_tts16,ddim,2,0.0,16,go_stanford,medium,sim2hF_0_11,10.65325333365763,7.787770748138428,0.28831201791763306,2.7629683017730713,1.4761582612991333,0.4526251554489136,1.3695589303970337,0.19433839619159698
encoder_x_ddim,convnext_tiny,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,short,no4vcF_86_0,5.523746666464528,11.982006072998047,0.2494642734527588,8.883244514465332,10.068467140197754,10.0127534866333,0.7996120452880859,0.05827833339571953
encoder_x_ddim,convnext_tiny,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,short,no5vcF_119_0,5.28095566672467,12.064702987670898,0.8158458471298218,7.645165920257568,8.158388137817383,7.385983943939209,3.2637951374053955,0.14049386978149414
encoder_x_ddim,convnext_tiny,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,short,no5vcF_64_2,5.778994999976324,8.224884033203125,0.5162823796272278,5.621449947357178,6.448184967041016,6.213230133056641,1.3344354629516602,0.08760923147201538
encoder_x_ddim,convnext_tiny,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,short,sim2hF_0_13,5.490678333292938,8.563291549682617,0.23101353645324707,9.234560012817383,10.009995460510254,7.354943752288818,6.767945766448975,0.1667260378599167
encoder_x_ddim,convnext_tiny,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,short,sim12hF_1_4,5.313404333416353,9.831226348876953,0.5405921936035156,9.042401313781738,10.065085411071777,9.767008781433105,2.2926292419433594,0.11398112773895264
encoder_x_ddim,convnext_tiny,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,short,sim2hF_0_11,5.289806666799753,10.772144317626953,0.3591728210449219,9.15061092376709,10.313799858093262,10.245535850524902,0.8390892148017883,0.09831712394952774
encoder_x_ddim,convnext_tiny,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,medium,no4vcF_86_0,5.4445236667864565,8.39574146270752,0.2816864252090454,9.45356559753418,10.286456108093262,9.628713607788086,3.5617668628692627,0.1454319953918457
encoder_x_ddim,convnext_tiny,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,medium,no5vcF_119_0,5.350411000108579,7.691092491149902,0.8498205542564392,4.44454288482666,3.204440116882324,-0.9157320857048035,2.8668086528778076,0.25521770119667053
encoder_x_ddim,convnext_tiny,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,medium,no5vcF_64_2,5.283145333275267,11.769695281982422,0.4895184636116028,7.255180358886719,8.083670616149902,7.9318366050720215,1.3058562278747559,0.08426802605390549
encoder_x_ddim,convnext_tiny,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,medium,sim2hF_0_13,5.313285333310584,10.283578872680664,0.2820771336555481,9.02619457244873,9.248770713806152,6.225566864013672,6.816667079925537,0.27818194031715393
encoder_x_ddim,convnext_tiny,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,medium,sim12hF_1_4,5.545706000096591,8.855923652648926,0.2714086174964905,8.70173168182373,9.7947359085083,9.66034984588623,1.4116443395614624,0.09919196367263794
encoder_x_ddim,convnext_tiny,ddim2_cfg0_tts0,ddim,2,0.0,0,go_stanford,medium,sim2hF_0_11,5.275988333172184,9.36258316040039,0.6376134157180786,4.493092060089111,3.237717628479004,-2.2965853214263916,2.1613681316375732,0.2929905951023102
encoder_x_ddim,convnext_tiny,ddim3_cfg0_tts0,ddim,3,0.0,0,go_stanford,short,no4vcF_86_0,7.892705666714998,11.982006072998047,0.23023086786270142,8.91010856628418,10.103082656860352,10.05284309387207,0.7589418292045593,0.05364270880818367
encoder_x_ddim,convnext_tiny,ddim3_cfg0_tts0,ddim,3,0.0,0,go_stanford,short,no5vcF_119_0,7.744531666655045,12.064702987670898,0.8114886283874512,7.688502788543701,8.199125289916992,7.370280742645264,3.4182498455047607,0.133742555975914
encoder_x_ddim,convnext_tiny,ddim3_cfg0_tts0,ddim,3,0.0,0,go_stanford,short,no5vcF_64_2,8.000803666770176,8.224884033203125,0.4928165376186371,5.548263072967529,6.370570659637451,6.143398284912109,1.3159922361373901,0.08122865110635757
encoder_x_ddim,convnext_tiny,ddim3_cfg0_tts0,ddim,3,0.0,0,go_stanford,short,sim2hF_0_13,7.750007666648647,8.563291549682617,0.19808408617973328,9.284634590148926,10.0513277053833,7.322262287139893,6.868810176849365,0.16128022968769073
encoder_x_ddim,convnext_tiny,ddim3_cfg0_tts0,ddim,3,0.0,0,go_stanford,short,sim12hF_1_4,7.76780966680235,9.831226348876953,0.5251187086105347,9.068245887756348,10.093297004699707,9.791297912597656,2.3027026653289795,0.11118781566619873
encoder_x_ddim,convnext_tiny,ddim3_cfg0_tts0,ddim,3,0.0,0,go_stanford,short,sim2hF_0_11,8.093494666657838,10.772144317626953,0.3411675989627838,9.157255172729492,10.322148323059082,10.25801944732666,0.8213214874267578,0.09693292528390884
encoder_x_ddim,convnext_tiny,ddim3_cfg0_tts0,ddim,3,0.0,0,go_stanford,medium,no4vcF_86_0,7.757443000173225,8.39574146270752,0.2562631070613861,9.47692584991455,10.301680564880371,9.618870735168457,3.6392316818237305,0.14570102095603943
encoder_x_ddim,convnext_tiny,ddim3_cfg0_tts0,ddim,3,0.0,0,go_stanford,medium,no5vcF_119_0,8.050245333227698,7.691092491149902,0.8642251491546631,4.566091060638428,3.3691329956054688,-1.0366908311843872,3.012833833694458,0.25503313541412354
encoder_x_ddim,convnext_tiny,ddim3_cfg0_tts0,ddim,3,0.0,0,go_stanford,medium,no5vcF_64_2,8.574589333269008,11.769695281982422,0.45654648542404175,7.234201908111572,8.062827110290527,7.9172682762146,1.2694138288497925,0.07670532912015915
encoder_x_ddim,convnext_tiny,ddim3_cfg0_tts0,ddim,3,0.0,0,go_stanford,medium,sim2hF_0_13,8.309030666623585,10.283578872680664,0.19620594382286072,9.142577171325684,9.334832191467285,6.197517395019531,6.966969966888428,0.2625272274017334
encoder_x_ddim,convnext_tiny,ddim3_cfg0_tts0,ddim,3,0.0,0,go_stanford,medium,sim12hF_1_4,8.544482999847483,8.855923652648926,0.2565760910511017,8.701753616333008,9.79468822479248,9.659472465515137,1.422237753868103,0.09773635864257812
encoder_x_ddim,convnext_tiny,ddim3_cfg0_tts0,ddim,3,0.0,0,go_stanford,medium,sim2hF_0_11,8.01420733341729,9.36258316040039,0.6292104721069336,4.511942386627197,3.279500961303711,-2.3675332069396973,2.1538660526275635,0.2910521924495697
encoder_x_ddim,convnext_tiny,ddim5_cfg0_tts0,ddim,5,0.0,0,go_stanford,short,no4vcF_86_0,14.011635666671888,11.982006072998047,0.20892156660556793,8.935063362121582,10.134867668151855,10.090624809265137,0.7181854248046875,0.04956260323524475
encoder_x_ddim,convnext_tiny,ddim5_cfg0_tts0,ddim,5,0.0,0,go_stanford,short,no5vcF_119_0,13.682050666678455,12.064702987670898,0.7937080264091492,7.709725856781006,8.210173606872559,7.317342758178711,3.590479612350464,0.13034804165363312
encoder_x_ddim,convnext_tiny,ddim5_cfg0_tts0,ddim,5,0.0,0,go_stanford,short,no5vcF_64_2,13.166478333308381,8.224884033203125,0.4682351350784302,5.45213508605957,6.2716288566589355,6.053059101104736,1.2845735549926758,0.0784430131316185
encoder_x_ddim,convnext_tiny,ddim5_cfg0_tts0,ddim,5,0.0,0,go_stanford,short,sim2hF_0_13,13.105607666754318,8.563291549682617,0.16772042214870453,9.34054183959961,10.090279579162598,7.250797271728516,7.004666805267334,0.1605459302663803
encoder_x_ddim,convnext_tiny,ddim5_cfg0_tts0,ddim,5,0.0,0,go_stanford,short,sim12hF_1_4,13.742060999902606,9.831226348876953,0.49439096450805664,9.090921401977539,10.118895530700684,9.815932273864746,2.304426908493042,0.10931584239006042
encoder_x_ddim,convnext_tiny,ddim5_cfg0_tts0,ddim,5,0.0,0,go_stanford,short,sim2hF_0_11,14.070323666752907,10.772144317626953,0.3207717835903168,9.16448974609375,10.331957817077637,10.273619651794434,0.7852032780647278,0.09630826860666275
