experiment,dataset_name,suite_name,model_name,config_name,num_cases,latency_ms_mean,latency_ms_std,latency_ms_ci95,diversity_mean,diversity_std,diversity_ci95,path_length_mean_mean,path_length_mean_std,path_length_mean_ci95,endpoint_norm_mean_mean,endpoint_norm_mean_std,endpoint_norm_mean_ci95,forward_progress_mean_mean,forward_progress_mean_std,forward_progress_mean_ci95,lateral_abs_mean_mean,lateral_abs_mean_std,lateral_abs_mean_ci95,smoothness_mean_mean,smoothness_mean_std,smoothness_mean_ci95
encoder_x_tts,go_stanford,medium,efficientnet_b0,ddim2_cfg0_tts16,6,10.923603888916963,0.734241649315868,0.5875156803163178,0.3827758878469467,0.06024218654084855,0.048203788551448856,8.552866458892822,0.16341660318952073,0.13076051581564527,9.695135593414307,0.21599458733127744,0.1728316652137855,9.534059524536133,0.2642253768679827,0.2114243344709068,1.4880902469158173,0.28184189602740783,0.22552048557919485,0.0984765812754631,0.022518480582717864,0.018018537155406994
encoder_x_tts,go_stanford,medium,efficientnet_b0,ddim2_cfg0_tts8,6,5.638835777871363,0.4641993673216231,0.3714368523611805,0.42702698707580566,0.045130082788111106,0.036111587127608376,8.384604771931967,0.11395834868419005,0.09118567002743459,9.420567035675049,0.13775549552341615,0.11022735327689649,9.12836186091105,0.20292897461641904,0.16237699766656596,2.039349456628164,0.3702905147781438,0.2962941204809956,0.10889377693335216,0.01791554712377119,0.01433542331256856
encoder_x_tts,go_stanford,medium,resnet50,ddim2_cfg0_tts0,6,5.428124055571161,0.22594663350625513,0.18079496065538758,1.001300444205602,0.21587516631895148,0.17273610850249554,7.545230944951375,0.16790696913360945,0.13435355688729878,8.408469994862875,0.24260080923112265,0.19412107664216094,7.888585249582927,0.5108760229734692,0.4087859555150762,2.1076523065567017,0.6331673572832061,0.5066394027292461,0.11333366980155309,0.025485686444455657,0.020392796327604257
encoder_x_tts,go_stanford,medium,resnet50,ddim2_cfg0_tts16,6,10.72950588892733,0.23160672240096075,0.18532397502105621,0.3478714277346929,0.06275750224142908,0.05021646028753713,8.890239556630453,0.11760587015152812,0.09410429505823777,10.102542241414389,0.09878572616375142,0.07904504350402235,9.994361082712809,0.114551197795478,0.0916600481143598,1.1925113399823506,0.5761723204879377,0.4610338751095232,0.07711608335375786,0.03150240496784688,0.025207173828302638
encoder_x_tts,go_stanford,medium,resnet50,ddim2_cfg0_tts8,6,5.5148908333346,0.47240912445985384,0.37800602622212065,0.5033217668533325,0.14237525789705707,0.11392393305601733,8.53418223063151,0.16273952216660467,0.1302187381622277,9.661287943522135,0.1638116355429048,0.1310766075302213,9.434446970621744,0.21582334668941133,0.17269464416315794,1.714566985766093,0.6474555628405948,0.5180723482947426,0.08860308552781741,0.01958080034993145,0.015667903406796503
encoder_x_tts,go_stanford,short,convnext_tiny,ddim2_cfg0_tts0,6,5.468614055543083,0.3994954349263063,0.3196629235792927,0.45206184188524884,0.22038021752271875,0.17634090022918025,8.262905438741049,1.4201026197569595,1.136318754926103,9.17732016245524,1.5526497163791022,1.2423785211059017,8.496575991312662,1.7159289865229481,1.3730291475985499,2.5495844781398773,2.273124699996823,1.8188785746583735,0.11090095403293769,0.03865660471122964,0.030931725865453757
encoder_x_tts,go_stanford,short,convnext_tiny,ddim2_cfg0_tts16,6,10.98082100005134,0.4502175252236121,0.36024904861844514,0.2946229912340641,0.1685654024891814,0.13488041329922015,8.402718464533487,1.3721218235396364,1.0979261219857013,9.415314515431723,1.4931742935881436,1.1947882713350142,8.980480829874674,1.5472765127865205,1.2380790627911695,1.8538603683312733,2.2309210012615432,1.7851085824529112,0.10034290887415409,0.0591273349333057,0.04731172147616435
encoder_x_tts,go_stanford,short,convnext_tiny,ddim2_cfg0_tts8,6,5.58912561117116,0.24292738678230594,0.19438239310703087,0.32610802352428436,0.1724133675415009,0.13795942660179347,8.345768451690674,1.3963156266208587,1.117285196331249,9.316872358322144,1.5109759835457777,1.2090325899404548,8.786214192708334,1.6200574207398757,1.2963159180418853,2.1306384404500327,2.3160791295945504,1.8532492766625739,0.10189215031762917,0.04065888766826184,0.03253388591015107
encoder_x_tts,go_stanford,short,dinov2_small,ddim2_cfg0_tts0,6,5.456384499994884,0.36158940446028703,0.2893317821926867,0.37994804481665295,0.13896523594996096,0.11119534722053868,8.009301821390787,1.1705450542758862,0.9366311139453583,8.831410010655722,1.4469258179495108,1.1577817835475925,8.176289558410645,1.9273046914711092,1.542164937172284,2.6163586179415383,1.5643291416211254,1.2517240076676683,0.1273730080574751,0.05775663207669824,0.04621493076419425
encoder_x_tts,go_stanford,short,dinov2_small,ddim2_cfg0_tts16,6,10.705370222214901,0.27385268747614555,0.21912778734209915,0.25157338256637257,0.13327450440019795,0.10664181362424684,8.165218273798624,1.2116993309161277,0.969561393589323,9.132302045822144,1.423071459648119,1.1386943215941474,8.763038555781046,1.693895752835954,1.355398888825782,1.8749147057533264,1.5361897663255009,1.2292078180237154,0.11245165579020977,0.0645490526016865,0.05164999913637295
