dataset_name,suite_name,traj_name,guidance_scale,latency_ms,latency_std_ms,shift_vs_w0,diversity,path_length_mean,endpoint_norm_mean,forward_progress_mean,lateral_abs_mean,smoothness_mean
go_stanford,medium,no4vc_116_0,1.0,52.946902999963186,0.7326792097009537,0.008857930079102516,0.161593958735466,5.647028923034668,6.417463779449463,6.367043495178223,0.7679888606071472,0.058954186737537384
go_stanford,medium,no4vc_116_0,2.0,52.662753249961725,0.5660376717932815,0.02620333433151245,0.1672949492931366,5.774835109710693,6.530941009521484,6.461771488189697,0.8992618322372437,0.07169526815414429
go_stanford,medium,no4vc_116_0,4.0,52.797981750046574,0.42333698895298194,0.0843571349978447,0.16954560577869415,6.050553321838379,6.77570915222168,6.674905776977539,1.1270819902420044,0.10138090699911118
go_stanford,medium,sim3h_1_10,0.0,27.992544625050186,0.5765799710856906,0.0,0.3497060239315033,7.278116226196289,8.333616256713867,8.116846084594727,1.7136225700378418,0.06404578685760498
go_stanford,medium,sim3h_1_10,-1.0,28.03029475003882,0.5508178376707505,0.027322735637426376,0.2933390736579895,7.540185451507568,8.567773818969727,8.25847053527832,2.1805877685546875,0.06921999156475067
go_stanford,medium,sim3h_1_10,0.5,52.74669962497569,0.5871006024079182,0.023145509883761406,0.3590085208415985,7.231472492218018,8.316312789916992,8.17060661315918,1.3324264287948608,0.06474614143371582
go_stanford,medium,sim3h_1_10,1.0,53.14795512495607,0.3898007472924671,0.07465289533138275,0.39891648292541504,7.160759925842285,8.252228736877441,8.140036582946777,1.0562533140182495,0.0686379000544548
go_stanford,medium,sim3h_1_10,2.0,53.027096374989924,0.832861060850937,0.19525229930877686,0.4750612676143646,6.834475040435791,7.889490127563477,7.793459892272949,0.9199838638305664,0.08662903308868408
go_stanford,medium,sim3h_1_10,4.0,52.61216899998544,1.0455613435268927,0.9257195591926575,0.6195314526557922,6.727730751037598,7.627579212188721,7.372930526733398,1.5764938592910767,0.14053653180599213
go_stanford,medium,sim26h_4_6,0.0,27.722766249979713,0.7816399672824562,0.0,0.372964471578598,9.249655723571777,10.490859985351562,10.329757690429688,1.5100493431091309,0.08725015074014664
go_stanford,medium,sim26h_4_6,-1.0,27.738506499929372,0.7431297909989362,0.004157619550824165,0.32597285509109497,9.281064987182617,10.539921760559082,10.392410278320312,1.4829195737838745,0.08117074519395828
go_stanford,medium,sim26h_4_6,0.5,53.25820924994673,1.037996405487349,0.0019296155078336596,0.40799471735954285,9.24051284790039,10.468762397766113,10.302730560302734,1.4648113250732422,0.0880504846572876
go_stanford,medium,sim26h_4_6,1.0,52.60462499998653,0.816216307963905,0.037161123007535934,0.3479076623916626,9.257920265197754,10.498767852783203,10.377546310424805,1.2615735530853271,0.09248113632202148
go_stanford,medium,sim26h_4_6,2.0,53.16195912499211,1.3526760366826776,0.01772710308432579,0.44000858068466187,9.176061630249023,10.385189056396484,10.208517074584961,1.5069983005523682,0.09860751032829285
go_stanford,medium,sim26h_4_6,4.0,54.7610166250081,1.2700982238630976,0.15641435980796814,0.5745971202850342,9.212837219238281,10.334599494934082,10.037960052490234,1.8303921222686768,0.1268025040626526
go_stanford,medium,sim2h_0_1,0.0,29.10608725005659,0.5543041559592912,0.0,0.19322627782821655,9.408613204956055,10.371757507324219,9.498746871948242,4.121362209320068,0.13127966225147247
go_stanford,medium,sim2h_0_1,-1.0,29.31742625000311,0.40638347946146036,0.0005212525720708072,0.20815473794937134,9.370182991027832,10.32659912109375,9.456748008728027,4.095473289489746,0.13521473109722137
go_stanford,medium,sim2h_0_1,0.5,54.69297499993786,0.6125695541332764,0.0035322997719049454,0.17201955616474152,9.4569673538208,10.453187942504883,9.636283874511719,4.011556625366211,0.12599140405654907
